DateTime,stage_1_output_konv_avd,stage_2_input_water_sum,stage_2_output_bottom_pressure,stage_2_output_bottom_temp,stage_2_output_bottom_temp_hum_steam,stage_2_output_bottom_vacuum,stage_2_output_top_pressure,stage_2_output_top_pressure_at_end,stage_2_output_top_temp,stage_2_output_top_vacuum,stage_3_input_pressure,stage_3_input_soft_water,stage_3_input_steam,stage_3_output_temp_hum_steam,stage_3_output_temp_top,stage_4_input_overheated_steam,stage_4_input_polymer,stage_4_input_steam,stage_4_input_water,stage_4_output_dry_residue_avg,stage_4_output_product,work_shift,stage_4_output_danger_gas
0.007434944237918216,67.63,0.33544087372448356,0.33538926495304766,4.345232973844869,97.4,47.49,0.12031704418277636,0.23405738442165863,97.58,45.29,0.36,0.34914128206940426,0.357965969045595,4.7017522838343355,46.38,156.53,18.67,5.75,0.3878391472868217,22.58,0.42335903705096856,1.0,
0.0107393638992152,70.03,0.33302573770552185,0.3374092177694169,4.35696520407851,96.68,49.96,0.13165090361644877,0.2658976434610541,97.01,46.19,0.32,0.3480407499772826,0.36873389196993617,4.6929063002921785,44.4,156.65,18.28,5.98,0.3191466812015504,20.78,0.4594696257287944,1.0,
0.011152416356877323,68.73,0.33221939442839576,0.3346953880313941,4.334803991301542,96.24,45.14,0.1036440554684616,0.20226209749955032,96.27,43.96,0.32,0.35645123835101933,0.3606309625011807,4.692081557977388,45.84,156.62,15.2,5.88,0.38420542635658905,20.78,0.40398721083317657,1.0,0.14
0.011565468814539445,67.33,0.33144603819207424,0.33198155829337117,4.312140507209715,95.8,40.32,0.07484269699762036,0.13864903759669012,95.53,41.73,0.32,0.36487182334945434,0.35252128621355033,4.6913478822291435,47.28,156.58,12.13,5.79,0.44926417151162784,20.78,0.3485988339289073,1.0,
0.011978521272201567,67.33,0.3308067272801431,0.3348804218771684,4.335589948900293,96.85,45.78,0.10459320313216805,0.21123403489836307,96.69,44.04,0.34,0.36645699342709737,0.360543253855807,4.695285075430352,46.10400000000002,156.66,15.07,5.69,0.43958938953488375,20.78,0.38687229640774873,1.0,
0.01239157372986369,66.33,0.3301670073882905,0.3377638659738177,4.358502089626924,97.9,51.25,0.1334841280611202,0.28381903220003596,97.84,46.35,0.36,0.3680522601294388,0.36857196831693856,4.699115798830619,45.62,156.73,18.02,5.6,0.4299146075581394,20.78,0.4250517208952416,1.0,
0.012804626187525812,66.03,0.3296279783013586,0.33864277674124554,4.363480717386783,96.48,52.44,0.14227226483100322,0.297535527972657,96.8,47.13,0.37,0.35396746867522194,0.3702991539489131,4.702296896718814,45.99,156.51,18.52,5.71,0.351047722868217,21.28,0.43934549558021435,1.0,0.15
0.021065675340768274,71.63,0.3650504172110598,0.352443217738578,4.410857016341758,94.94,57.05,0.22574101492190932,0.3318717395214967,96.89,54.73,0.43,0.36131781145563047,0.5282219433537088,4.716085246559246,46.47,157.01,25.73,7.3546000000000005,0.5850290697674418,22.88,0.4952981004325747,1.0,0.14
0.021478727798430398,74.03,0.3670325140078927,0.3521810864570645,4.409641801706855,93.98,57.0,0.22603189894203826,0.3321415722252204,96.72,54.77,0.44,0.3494946639338469,0.5312917459417885,4.716801002159277,46.8,157.3,25.78,7.3546000000000005,0.5757176598837209,22.88,0.4639834493135226,1.0,
0.021891780256092522,74.03,0.3669351256392332,0.3532296115831187,4.410978456623649,95.94,57.53,0.2273129360035529,0.3400341788091383,97.53,54.93,0.42,0.3564007552275275,0.5325534010713948,4.713217090071225,46.92,156.91,25.91,7.3546000000000005,0.5789577277131782,22.88,0.48927966898627046,1.0,
0.022304832713754646,74.63,0.3668377277851556,0.35429355619632086,4.412313327278754,97.9,58.06,0.22859233410845486,0.34792678539305627,98.35,55.1,0.4,0.36331694314590635,0.5338150562010013,4.709345140749477,47.05,156.51,26.05,7.354600000000004,0.5821826550387597,22.88,0.5145758886590182,1.0,0.18
0.02271788517141677,74.63,0.3681031605535097,0.3542472977348773,4.414977734813568,95.99,58.64,0.2311462301859798,0.3538181327576902,97.75,55.38,0.4,0.3572993548256818,0.5333765129741326,4.709800435066175,47.03,156.57,26.14,7.3546000000000005,0.5825460271317829,23.08,0.5164566484859884,1.0,
0.023130937629078894,74.63,0.3693669940253617,0.3542010392734338,4.417514427603435,94.09,59.22,0.23369362048987252,0.3596869940636805,97.15,55.67,0.4,0.35129186313015565,0.5329312229283893,4.709980550340436,47.01,156.63,26.24,7.3546000000000005,0.5829093992248062,23.28,0.5183374083129584,1.0,
0.023543990086741018,74.63,0.3688810932367407,0.35432439517061665,4.420886705880596,92.61,60.1,0.2370978336858851,0.3696708041014571,97.0,56.07,0.39,0.3593085831406561,0.5253680389696258,4.70817793606232,47.53,156.92,26.11,7.3546000000000005,0.5814559108527132,23.28,0.5162685725032913,1.0,
0.023957042544403142,73.33,0.36839495623376195,0.35446317055494736,4.424127810692517,91.12,60.97,0.24047988017423155,0.37963212808059005,96.85,56.47,0.38,0.36731520652645827,0.5177981081919876,4.7063720664970585,48.05,157.21,25.99,7.3546000000000005,0.5800024224806201,23.28,0.5141997366936242,1.0,
0.024370095002065266,71.03,0.3684922025425308,0.3502073921021387,4.418961082466945,93.3,59.38,0.23290226969839573,0.36317233315344494,96.94,55.7,0.37,0.36793110063305845,0.5162395930318855,4.705015520957808,47.53,156.68,25.87,7.3546000000000005,0.5786549176356589,23.28,0.5036674816625917,1.0,
0.02478314745972739,68.83,0.368621849578657,0.34593619416218213,4.413767520457944,95.48,57.79,0.22526680033092422,0.3467125382262997,97.03,55.163000000000004,0.37,0.368557091364357,0.5146878246906583,4.703566507844284,47.0,156.15,25.75,7.3546000000000005,0.5772922722868217,23.28,0.4931352266315591,1.0,
0.025196199917389514,68.83,0.3674868676975965,0.3471234946725672,4.417273114860951,94.5,59.21,0.23124267821931832,0.36076632487857535,97.02,55.52,0.37,0.35888452490332484,0.5104103415239714,4.7032945839812905,46.64,156.56,24.24,7.3546000000000005,0.5694646317829457,23.28,0.5125070528493512,1.0,
0.025609252375051638,68.83,0.3663505961688002,0.34832621467010005,4.420766462989812,93.53,60.63,0.237193709430993,0.3748201115308509,97.01,56.12,0.37,0.34922205506699117,0.5061261115384097,4.703113260318055,46.28,156.98,22.73,7.3546000000000005,0.5616218507751938,23.28,0.5318788790671432,2.0,
